ma_san_pham,ten_san_pham,avg_so_sao,total_positive,total_negative,most_popular_positive_word,most_popular_negative_word,mo_ta
204000071,Nước Hoa Hồng Evoluderm Cho Da Hỗn Hợp Và Dầu Mụn 250ml,4.3,9,1,"tốt, rất_tốt, rẻ, thích, sạch, chất_lượng","không_thích, không_tốt","Nước Hoa Hồng Evoluderm Toning Lotion là sản phẩm toner đến từ thương hiệu mỹ phẩm Evoluderm của Pháp có thể hỗ trợ loại bỏ các tạp chất, khói, bụi bẩn tích tụ trong lỗ chân lông, đồng thời cân bằng độ ẩm cho da. Ngoài ra, sản phẩm này còn cung cấp cho da độ ẩm cần thiết, nuôi dưỡng da giúp da mềm mại, tránh cho da không bị mất nước, mang đến cảm giác thoải mái và cho làn da được thông thoáng, thư giãn.
Tại Hasaki, Nước Hoa Hồng Evoluderm đang có các loại:
Nước Hoa Hồng Evoluderm Toning Lotion for Sensitive Skin (250ml, 500ml): Dành Cho Da Khô Và Nhạy Cảm
Nước Hoa Hồng Evoluderm Toning Lotion for Combination to Oily Skin 250ml: Dành Cho Da Hỗn Hợp Và Dầu Mụn 
Nước Hoa Hồng Evoluderm Toning Lotion for Normal Skin 250ml: Bổ Sung Vitamin E Cho Da Thường 
   


Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
204100003,Kem Chống Nắng Eucerin Kiềm Dầu & Ngừa Mụn 50ml,4.620689655172414,52,2,"tốt, thích, chất_lượng, ổn, hiệu_quả, nổi_bật, chân_ái","khó_chịu, chán, không_hợp, tệ, không_thích, mắc","Kem Chống Nắng Eucerin Sun Dry Touch là dòng sản phẩm kem chống nắng dành cho da dầu, mụn đến từ thương hiệu dược mỹ phẩm Eucerin, với công nghệ Spectral quang phổ rộng giúp tạo lá chắn bảo vệ toàn diện cho da trước tác hại từ tia UVA/UVB và ánh sáng xanh. Đặc biệt, sản phẩm còn chứa bộ đôi Carnitine & Licochalcone A giúp kiểm soát bóng dầu suốt 8 giờ, ngăn ngừa mụn, giảm tiền viêm hiệu quả.
Da mụn cần kem chống nắng chuyên biệt để bảo vệ da tối ưu trong quá trình điều trị, hạn chế để lại vết thâm hoặc gây kích ứng khiến tình trạng mụn nặng nề hơn. Kem Chống Nắng Sun Dry Touch SPF 50+ từ Eucerin sẽ là giải pháp tối ưu cho làn da dầu mụn, giúp bạn tự tin đón nắng mà vẫn yên tâm làn da được bảo vệ, đẹp rạng rỡ và không bóng nhờn.
Dòng sản phẩm Kem Chống Nắng Eucerin Sun Dry Touch SPF 50+ hiện đã có mặt tại Hasaki với 2 phiên bản cho bạn lựa chọn:
Kem Chống Nắng Kiềm Dầu & Ngừa Mụn Eucerin Sun Dry Touch Acne Oil Control SPF 50+ 50ml: bản không màu, tiệp vào da, không gây trắng mặt.
  *Lưu ý: Tác dụng có thể khác nhau tuỳ cơ địa của người dùng
Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
204100013,Kem Dưỡng Ẩm Eucerin Chuyên Sâu Cho Da Khô 50ml,4.4,22,3,"tốt, thích, rất_thích, rất_tốt, hài_lòng, ổn, chân_ái","chậm, không_hài_lòng, không_tốt","Eucerin UltraSensitive Lipo Balance Cream là sản phẩm kem dưỡng dành cho da khô đến rất khô của thương hiệu dược mỹ phẩm Eucerin, với thành phần Biotin và Ceramide-3 phục hồi khả năng cân bằng độ ẩm của da.
Da khô là tình trạng lớp lipid biểu bì (hay còn gọi là lớp dầu trên da) giảm đi, làm mất khả năng bảo vệ tự nhiên của làn da. Khi đó, da trở nên nhạy cảm, đi kèm với những triệu chứng như thô ráp, bong tróc và dễ bị kích thích.
Kem dưỡng ẩm Eucerin UltraSensitive Lipo Balance Cream với thành phần Biotin và Ceramide-3 giúp phục hồi khả năng cân bằng độ ẩm của lớp lipid biểu bì. Ngăn ngừa tình trạng mất nước, cho bạn làn da mịn màng, khỏe khoắn, đầy tự tin.
Kem Dưỡng Ẩm Chuyên Sâu Cho Da Khô Eucerin UltraSensitive Lipo Balance Cream 50ml (Mẫu Mới) hiện đã có mặt tại Hasaki.
  Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
204100018,Kem Dưỡng Eucerin Giúp Làm Giảm Dầu & Mụn 50ml,4.58,43,3,"tốt, cải_thiện, ổn, thích, hiệu_quả, chất_lượng, rẻ","hạn_chế, không_phù_hợp, không_thích","Kem Dưỡng Kiểm Soát Nhờn & Giảm Mụn Eucerin ProAcne A.I. Matt Fluid đến từ thương hiệu dược mỹ phẩm Eucerin của Đức là kem dưỡng được thiết kế dành cho làn da dầu, mụn và nhạy cảm, với công thức đã được nghiên cứu và chứng minh lâm sàng giúp giảm đồng thời 5 vấn đề về mụn: Mụn, dầu thừa, vi khuẩn mụn, thâm mụn và lỗ chân lông to. Đồng thời, sản phẩm giúp duy trì làn da khô thoáng, không bóng nhờn trong suốt 8 giờ, không gây bít tắc lỗ chân lông.





Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
204100019,Gel Rửa Mặt Eucerin Cho Da Nhờn Mụn 200ml,4.638888888888889,97,7,"ổn, tốt, sạch, thích, rất_tốt, chất_lượng, chân_ái","kém, nổi_mụn, tệ, tệ_hại, không_phù_hợp, không_thích","Gel Rửa Mặt Cho Da Dầu Mụn Eucerin ProAcne Solution Cleansing Gel là giải pháp làm sạch sâu hằng ngày cho làn da nhờn mụn đến từ thương hiệu dược mỹ phẩm Eucerin, với công thức dịu nhẹ không chứa xà phòng và hương liệu, chứa 6% Ampho-Tensides giúp loại bỏ bã nhờn dư thừa, làm sạch bụi bẩn trên da và ngăn ngừa mụn hiệu quả, mang lại một làn da sạch khỏe thoáng mịn.





*Lưu ý: Tác dụng có thể khác nhau tuỳ cơ địa của người dùng
Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
204100023,Gel Giảm Mụn Eucerin Dành Cho Mụn Viêm & Không Viêm 40ml,4.75,38,2,"tốt, hiệu_quả, rất_tốt, cải_thiện, phục_hồi, chất_lượng, thích","chậm, tệ, không_phù_hợp","Gel Làm Giảm Mụn Eucerin Pro Acne A.I Clearing Treatment 40ml đến từ thương hiệu dược mỹ phẩm Eucerin là sản phẩm gel đặc trị thích hợp cho tình trạng mụn nhẹ đến trung bình nhờ bộ 3 phức hợp Glycolic Acid, Salicylic Acid & Polyhydroxy Acid có khả năng tẩy tế bào chết dịu nhẹ, vừa giúp kháng khuẩn, loại bỏ tế bào chết vừa làm thông thoáng lỗ chân lông và hỗ trợ tái tạo da, giúp giảm mụn và thâm sau mụn, ngăn ngừa mụn tái lại. 
Gel Làm Giảm Mụn Eucerin Pro Acne A.I Clearing Treatment 40ml hiện đã có mặt tại Hasaki.




Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
204100024,Toner Eucerin Dành Cho Da Nhờn Mụn 200ml,4.7,10,0,"rất_tốt, tốt, rẻ, thích, ổn, hiệu_quả, cải_thiện",,"Nước Hoa Hồng Dành Cho Da Mụn Eucerin Pro ACNE Solution Toner là sản phẩm toner cho làn da nhờn mụn và nhạy cảm đến từ thương hiệu dược mỹ phẩm Eucerin, với 2% Lactic Acid tự nhiên giúp làm sạch da hiệu quả, nhẹ nhàng loại bỏ tế bào chết dư thừa, từ đó mang lại làn da thông thoáng và lỗ chân lông được se khít, đồng thời ngăn ngừa và làm giảm mụn.
Hiện Nước Hoa Hồng Eucerin Pro ACNE Solution Toner đã có mặt tại Hasaki với 2 dung tích: 100ml; 200ml.






  Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
204100054,Gel Rửa Mặt Eucerin Cho Da Nhờn Mụn 400ml,4.576576576576577,97,8,"tốt, ổn, sạch, thích, rất_tốt, chất_lượng, chân_ái","kém, tệ, nổi_mụn, không_thích","Gel Rửa Mặt Cho Da Dầu Mụn Eucerin ProAcne Solution Cleansing Gel là giải pháp làm sạch sâu hằng ngày cho làn da nhờn mụn đến từ thương hiệu dược mỹ phẩm Eucerin, với công thức dịu nhẹ không chứa xà phòng và hương liệu, chứa 6% Ampho-Tensides giúp loại bỏ bã nhờn dư thừa, làm sạch bụi bẩn trên da và ngăn ngừa mụn hiệu quả, mang lại một làn da sạch khỏe thoáng mịn.





Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
204100070,Serum Eucerin Cấp Ẩm & Ngăn Ngừa Lão Hóa 30ml,4.764705882352941,15,0,"hiệu_quả, thích, tốt, rất_tốt, ưng_ý, cải_thiện, phục_hồi","dị_ứng, không_thích, khó_chịu","Tinh Chất Cấp Ẩm & Ngăn Ngừa Lão Hóa Eucerin Hyaluron-Filler First Serum Moisture Booster là dòng sản phẩm serum đến từ thương hiệu dược mỹ phẩm Eucerin nổi tiếng lâu đời của Đức, chứa Hyaluronic Acid đậm đặc giúp cấp ẩm tức thì và tăng cường độ ẩm cho làn da suốt 24 giờ, hỗ trợ làm đầy các nếp nhăn, mang lại làn da căng mịn và rạng rỡ.







Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
204100075,Nước Tẩy Trang Eucerin Dịu Nhẹ Cho Da Nhạy Cảm 200ml,5.0,2,0,"sạch, tốt, nhanh",,"Nước Tẩy Trang Eucerin Dịu Nhẹ, Cấp Ẩm Cho Da là dòng nước tẩy trang đến từ thương hiệu mỹ phẩm Eucerin của Đức, sản phẩm mang lại hiệu quả tối ưu 3 trong 1 giúp làm sạch lớp trang điểm kể cả những lớp makeup không trôi và tăng cường dưỡng ẩm cho da tránh gây tình trạng da khô ráp, mất độ ẩm tự nhiên.
Hiện sản phẩm Nước Tẩy Trang Eucerin DermatoCLEAN Micellar Water 3 In 1 đã có mặt tại Hasaki với 3 dung tích:
100ml
200ml
400ml
 


Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
204100078,Xịt Dưỡng Ẩm Eucerin Cho Da Nhạy Cảm 150ml,4.785714285714286,13,1,"hiệu_quả, hài_lòng, thích, tốt, rất_tốt, nhanh, chất_lượng",chậm,"Xịt Khoáng Eucerin Hyaluron Mist Spray Dưỡng Ẩm Da là nước xịt khoáng đến từ thương hiệu mỹ phẩm Eucerin của Đức, với công thức chứa Hyaluronic Acid trọng lượng tối ưu cho hiệu quả dưỡng ẩm vượt trội, không chỉ mang đến sự tươi mát tức tức thì cho làn da mà còn làm giảm nếp nhăn hiệu quả, cho làn da trẻ trung và căng mịn, rạng rỡ suốt cả ngày dài.
 

Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
