ma_san_pham,text,text_token,label
204900159,xịn dầu_xài ưng đỡ đỡ hẳn sạch không_bị căng đổ kết_hợp đắn_đo đáng,xịn dầu_xài ưng đỡ đỡ hẳn sạch không_bị căng đổ kết_hợp đắn_đo đáng,2
422201504,thích sạch mềm mịn,thích sạch mềm mịn,2
308500037,chất,chất,2
355500011,hũ hôi đặc khó_tán colagen không_tác_dụng,hũ hôi đặc_khó_tán colagen không_tác_dụng,2
422218631,chịu cũ,chịu cũ,2
365000015,không_xứng đáng chất_lượng kém,không_xứng đáng chất_lượng kém,0
422203146,chậm_trễ không_như,chậm_trễ không_như,0
422202632,ẩm tốt mềm_thích,ẩm tốt mềm_thích,2
422207562,đợi,đợi,1
100160022,giảm_giá,giảm_giá,2
358300001,yêu_thích khó không_trắng kết_hợp thần_hãng tông không_dạng phát hài_lòng,yêu_thích khó không_trắng kết_hợp thần_hãng_tông không_dạng phát hài_lòng,2
201600072,tặng giảm_giá kêu mượt nhẹ,tặng giảm_giá kêu mượt nhẹ,2
201600019,mát bớt chất,mát bớt chất,2
422204777,đọc chê tệp thích nhẹ không_làm mốc xỉn dưỡng ẩm_đâu dưỡng ẩm ghét không_nặng mềm_mịn,đọc chê_tệp thích nhẹ không_làm mốc xỉn_dưỡng ẩm_đâu_dưỡng ẩm_ghét không_nặng mềm_mịn,2
422208972,hợp lỏng,hợp lỏng,1
308500018,dễ_dàng thoải_mái thư_giản,dễ_dàng thoải_mái thư_giản,2
214000001,ngạc_nhiên,ngạc_nhiên,2
422212360,đẹp vừa_phải nhập không_mắt kháng tốt hợp,đẹp vừa_phải nhập không_mắt kháng tốt hợp,2
422201504,rẻ sạch ổn không_bị rát hết_mình tiếp,rẻ sạch ổn không_bị rát hết_mình tiếp,2
100220035,tốt hiệu_quả,tốt hiệu_quả,2
422208972,không_sạch đầu_tưởng không_mềm ổn lành_tính không_mắt cerave,không_sạch đầu_tưởng không_mềm ổn lành_tính không_mắt cerave,2
422218746,siêu_mượt dậy bóng_mềm,siêu_mượt dậy bóng_mềm,2
308500018,dễ_dàng thoải_mái thư_giãn,dễ_dàng thoải_mái thư_giãn,2
422204027,nhắn_hủy,nhắn_hủy,1
422211447,vượt_trội,vượt_trội,1
422220469,sợ châm chích rát mẩn không_chịu không_dám,sợ châm chích rát mẩn không_chịu không_dám,0
422206648,sạch thích giá_thành hợp_lí,sạch thích giá_thành hợp_lí,2
365000012,ẩm ổn_áp chất,ẩm ổn_áp chất,2
422211878,tốt nên,tốt nên,2
422209719,đáng chê không_xuất_sắc,đáng chê không_xuất_sắc,1
422206537,không_muốn đổi rữa nhờn rữa độ_ẩm liễu,không_muốn đổi rữa nhờn rữa độ_ẩm liễu,2
422210980,ổn dịu nhẹ sạch tốt hợp_lí,ổn dịu nhẹ sạch tốt hợp_lí,2
422211447,cẩn_thận quấn kỹ dễ_thương làm_việc rẻ,cẩn_thận quấn kỹ dễ_thương làm_việc rẻ,2
422206648,yên_tâm chuẩn đầy_đủ hài_lòng,yên_tâm chuẩn đầy_đủ hài_lòng,2
224100019,không_thấm tệp bệt_bệt không_lại,không_thấm tệp bệt_bệt không_lại,1
223600035,sạch tốt cảm_hơi rát bù không_bị căng mềm đỡ,sạch tốt cảm_hơi rát bù không_bị căng mềm đỡ,1
422211501,cẩn_thận dịu nhẹ thơm tốt bình_dân,cẩn_thận dịu nhẹ thơm tốt bình_dân,2
422204906,viết hỗn_hợp thiên_dầu giảm thoáng châm chích cải_thiện rõ_rệt_trừ ưng,viết hỗn_hợp thiên_dầu giảm thoáng châm chích cải_thiện rõ_rệt_trừ ưng,2
201600072,vỗ không_ăn vón thơm,vỗ không_ăn vón thơm,0
253900004,thưởng nặn công_dụng êm giúp lành_nè khủng tốt,thưởng nặn công_dụng êm giúp lành_nè khủng_tốt,2
357100011,chất_lượng kém không_giờ,chất_lượng kém không_giờ,0
422209444,nồng dưỡng,nồng_dưỡng,0
237800005,mịn mềm rẻ toác viền,mịn mềm rẻ_toác viền,2
204900159,gọi_là căng không_ nổi,gọi_là căng không_ nổi,0
422206823,ôm sát không_quá mỏng nồng đắp mịn_màng,ôm sát không_quá mỏng nồng_đắp mịn_màng,2
422211195,thơm nhẹ êm,thơm nhẹ êm,2
204100054,sạch sâu căng nghiện dầu_xài thoáng nhẹ hẳn,sạch sâu căng nghiện dầu_xài thoáng nhẹ hẳn,2
206400010,nhân dễ không_yên_tâm kết_quả chưa_xài chưa_biết,nhân dễ không_yên_tâm kết_quả chưa_xài chưa_biết,1
204100003,chất_lượng nhờn thích,chất_lượng nhờn thích,2
422209841,giả,giả,2
249500027,không_nâng lót không_bị,không_nâng lót không_bị,2
422205164,chất_lượng đáng sử_dụg,chất_lượng đáng sử_dụg,2
422205809,mịn đặp mịn,mịn đặp mịn,2
422221873,mỏng nhẹ,mỏng nhẹ,2
422207812,ổn_thơm,ổn_thơm,2
204100078,dài_dài tuyệt_luôn xịn suốt,dài_dài tuyệt_luôn xịn suốt,2
308100018,sợ tốt dễ_chịu thích,sợ tốt dễ_chịu thích,2
237800005,mềm mịn hút tốt thành,mềm mịn_hút tốt thành,2
248700001,tốt sạch sâu ổn,tốt sạch sâu ổn,2
422206101,thiên_dầu trắng_suốt căng retinol tốt kích_ứng không_giảm cũ rẻ,thiên_dầu trắng_suốt căng retinol tốt kích_ứng không_giảm cũ rẻ,2
204900128,sạch độ_ẩm,sạch độ_ẩm,2
335100011,đẹp tương_xứng đáng,đẹp tương_xứng đáng,2
422200306,mụn_ẩn cảm_xài không_phù_hợp nóng nổi xĩu khuyên hợp,mụn_ẩn cảm_xài không_phù_hợp nóng nổi xĩu khuyên_hợp,2
253900003,phục_hồi tốt trị nhẹ trị khỏe,phục_hồi tốt_trị nhẹ_trị khỏe,2
224100009,mịn đẹp chuẩn tốt không_nè,mịn đẹp chuẩn tốt không_nè,2
100230059,tốt tư_vấn,tốt tư_vấn,2
422211501,mềm_mịn lượng sạch sờ_mặt trơn thích tiếp,mềm_mịn lượng sạch sờ_mặt trơn thích tiếp,2
223600035,thất_vọng không_giờ,thất_vọng không_giờ,0
343100024,mịn,mịn,2
422205162,cực_kỳ đắp đỡ sưng đỡ tiết_dầu căng mịn,cực_kỳ đắp đỡ sưng đỡ tiết_dầu căng mịn,2
422206042,dễ_chịu giảm,dễ_chịu giảm,2
422203300,thích mềm xơ ổn,thích mềm xơ_ổn,2
201600198,nguyên,nguyên,2
253900006,kèm bông_tẩy,kèm bông_tẩy,2
422200236,vô mát,vô mát,2
422206537,tốt dễ,tốt dễ,2
422202580,khảo mãi quyết_định ổn_áp,khảo mãi quyết_định ổn_áp,2
223600040,không_ưng khó không_ăn_nhập,không_ưng khó không_ăn_nhập,0
386000015,ổn nhăn cải_thiện không_nhiều_nếp nhăn,ổn nhăn cải_thiện không_nhiều_nếp nhăn,2
249500019,thích tím ổn nhẹ nào_mẫn_cảm cân_nhắc,thích tím ổn nhẹ nào_mẫn_cảm cân_nhắc,2
422201448,rát chẳng nhê tái hoài,rát chẳng nhê tái hoài,2
422210280,không_có,không_có,2
249500011,dễ recomend,dễ recomend,2
422202362,cân_nhắc căng_mặt,cân_nhắc căng_mặt,0
422216416,tốt loãng xịt,tốt loãng xịt,2
245500002,đắt hít đồ_thơm,đắt hít đồ_thơm,2
249500013,đáng thấm_ráo không_gây đầu_tư,đáng thấm_ráo không_gây đầu_tư,2
249500027,thiên_dầu đổ không_nâng nhiêu khó_tán,thiên_dầu đổ không_nâng_nhiêu khó_tán,1
308500004,ổn không_thích hắc ổn,ổn không_thích hắc ổn,2
422208973,ổn sạch sâu,ổn sạch sâu,2
422211878,hồng_klairs trị thâm,hồng_klairs_trị thâm,2
100230070,tốt tồn_tại không_có,tốt tồn_tại không_có,2
308500018,dẽ_dàng tột_độ,dẽ_dàng tột_độ,2
422219400,giảm hiệu_quả nhẹ,giảm hiệu_quả nhẹ,2
422221911,mịn nhạt bảo,mịn nhạt bảo,2
422210047,mụn_ẩn giảm việt,mụn_ẩn giảm việt,2
422211389,thích sạch không_bị,thích sạch không_bị,2
100220035,rẻ uy_tín yên_tâm cực bảo tốt,rẻ uy_tín yên_tâm cực bảo tốt,2
422214342,bệch nhẹ dễ_chịu không_sáng,bệch nhẹ dễ_chịu không_sáng,1
345800007,thích ghê,thích ghê,2
200400003,không_bị tốt,không_bị tốt,2
422208976,cực_kỳ nhma_rửa thích gắt_nồng nhẹ,cực_kỳ nhma_rửa thích gắt_nồng nhẹ,2
100160021,không_nhìn kĩ_thành bết khó tán,không_nhìn kĩ_thành bết khó tán,2
207500002,zẫy tốt,zẫy tốt,2
365000013,hiệu_quả dưỡng,hiệu_quả dưỡng,2
308500015,sợ dị_ứng cười liều đắp ngờ,sợ dị_ứng cười liều đắp ngờ,2
204900128,không_muốn đổi căng khô_xí thích cực,không_muốn đổi căng khô_xí thích cực,2
205100146,tặng tím,tặng tím,0
205100136,thích hợp ẩm,thích_hợp ẩm,2
422203173,tàn ổn_áp,tàn ổn_áp,2
253900003,phảm ủng_hộ tiếp,phảm ủng_hộ tiếp,2
204100024,trầy rát kích_ứng,trầy rát kích_ứng,2
422200152,bông_tẩy tặng quá_chừng,bông_tẩy tặng quá_chừng,2
422204906,lém ủng_hộ tiếp,lém ủng_hộ tiếp,2
249500027,tốt hợp học ổn không_bị bết,tốt hợp học ổn không_bị bết,2
308500013,thoải_mái tột_độ,thoải_mái tột_độ,2
422208807,gợi_ý mê giây,gợi_ý mê_giây,2
249500013,tốt dễ tán,tốt dễ tán,2
100180113,bí hích,bí hích,0
100230064,gói nguyên không_ngứa rát sạch mịn,gói nguyên_không_ngứa rát sạch mịn,2
422209443,không_ạ,không_ạ,2
422203776,mềm êm,mềm êm,2
345800013,thích nhẹ căng,thích nhẹ căng,2
318900009,tì đừng dưỡng_trắng vô_phạt đơn_giản tốt_trò dưỡng_ẩm hẳn,tì đừng dưỡng_trắng vô_phạt đơn_giản tốt_trò dưỡng_ẩm hẳn,2
318900011,thơm nhẹ mềm,thơm nhẹ mềm,2
365000012,rẻ đắp ngủ dậy căng,rẻ đắp ngủ dậy căng,2
422222535,êm khó_chịu,êm khó_chịu,2
248700027,dễ_chịu tiện không_bị trôi bơi_không_mắt tốt,dễ_chịu tiện không_bị trôi bơi_không_mắt tốt,2
204900024,tốt nhẹ không_bị,tốt nhẹ không_bị,2
422203609,hỗn_hợp ẩm,hỗn_hợp ẩm,2
422207736,đóng_gói tặng rẻ mịn mát đắp mát thư_giãn đắp bớt đổ bớt bớt,đóng_gói tặng rẻ mịn mát_đắp mát_thư_giãn đắp bớt đổ bớt bớt,2
253900003,giảm tốt thích rẻ,giảm tốt thích rẻ,2
205100136,nhạt không_bị_kích_ứng không_mùi_xài dễ_chịu lắc sạch rát không_khích,nhạt không_bị_kích_ứng không_mùi_xài dễ_chịu lắc sạch rát không_khích,2
248700034,mềm mịn đỡ sần viêm giảm nóng rát_kích_ứng,mềm mịn_đỡ sần_viêm giảm nóng rát_kích_ứng,2
253900004,mát dịu thẩm_thấu tầm_giá,mát dịu thẩm_thấu tầm_giá,2
256700012,kêu vô không_đủ ẩm tróc ẩm_mịn không_hiểu,kêu vô_không_đủ ẩm tróc ẩm_mịn không_hiểu,2
249500027,đẹp nhẹ ưng yên_tâm tư_vấn kỹ,đẹp nhẹ ưng yên_tâm tư_vấn kỹ,2
204100023,chấm kết_hợp nặn sạch,chấm kết_hợp nặn sạch,2
204900004,xái sạch đỡ ẩn hẳn,xái sạch đỡ ẩn hẳn,2
100220035,cải_thiện trở đỡ hằng hiệu_quả cải_thiện chậm đen giảm kết_hợp skincare,cải_thiện trở_đỡ hằng hiệu_quả cải_thiện chậm đen giảm kết_hợp skincare,2
248700042,tư_vấn căng đẹp trông,tư_vấn căng đẹp trông,2
225200013,thề thích kinh_khủng nổi căng căng sướng dày ngủ lớp_dưỡng nhẹ căng_mọng dễ_chịu,thề thích kinh_khủng nổi căng căng sướng dày ngủ lớp_dưỡng nhẹ căng_mọng dễ_chịu,2
205100136,sạch hợp_lý thích_hợp học khách_hàng tốt trải_nghiệm,sạch hợp_lý thích_hợp học khách_hàng tốt trải_nghiệm,2
205100137,không_tặng,không_tặng,2
205100137,masacara ổn ứng_hơi,masacara ổn ứng_hơi,2
422209444,bình_thường đáng ngợi,bình_thường đáng ngợi,0
422211447,kém bền,kém bền,0
418800002,lành_tính láng_mướt thích cực_kỳ dịu nhẹ bì cầm_chắc,lành_tính láng_mướt thích cực_kỳ dịu nhẹ_bì cầm_chắc,2
308500015,hụt,hụt,2
422207810,bình_thường giảm nhạt,bình_thường giảm nhạt,0
422202045,mịn chắc_hợp,mịn chắc_hợp,2
422206648,không_có chê,không_có chê,2
204100018,khỏe đỡ đổ á_thiệt_sự đầu_tư,khỏe đỡ đổ á_thiệt_sự đầu_tư,2
422210711,khô_xài cực_kỳ hợp dưỡng_ẩm không_bị nổi thời_khỏe,khô_xài cực_kỳ_hợp dưỡng_ẩm không_bị nổi thời_khỏe,2
422209262,chấp_nhận nổi_trội,chấp_nhận nổi_trội,1
331300023,hỗn_hợp ổn_áp nhẹ chóng tệp trôi đổ thành_phần lành_tính cộng,hỗn_hợp ổn_áp nhẹ_chóng tệp trôi đổ thành_phần lành_tính cộng,2
248700058,căng sạch sâu duyệt,căng sạch sâu duyệt,2
223600032,tạm_thời tặng kèm ổn,tạm_thời tặng kèm ổn,2
100230064,dịu nhẹ sạch sâu,dịu nhẹ sạch sâu,2
422207413,không_lỏng bật một_tí ẩm,không_lỏng bật một_tí ẩm,2
422205122,tốt căng kết_hợp đổ,tốt căng kết_hợp đổ,2
213300093,cực,cực,2
201600019,mát bết bết,mát bết bết,2
422204259,tốt nổi bọt_tí,tốt nổi bọt_tí,2
422205164,mát hiệu_quả,mát hiệu_quả,2
308500009,dễ_dàng tột_độ,dễ_dàng tột_độ,2
422211446,thất_vọng,thất_vọng,0
331300019,nhảy_vọt đỡ chấm chân_lông giảm,nhảy_vọt đỡ chấm chân_lông giảm,2
204900159,không_bị đổ rùi,không_bị đổ rùi,2
100180148,mịn dễ,mịn dễ,2
422204259,thích rít,thích rít,2
249500027,tạm thơm ổn,tạm thơm ổn,2
422212333,mềm viền xơ,mềm viền xơ,2
422205122,phục_hồi không_nghĩ hời,phục_hồi không_nghĩ hời,2
249500027,tạm ổn xét bling_bling không_thích dày đánh đậm í không_tốt kém mưa chảy,tạm ổn xét bling_bling không_thích dày đánh đậm í không_tốt kém mưa chảy,2
422216990,đánh liều hợp treatment mềm không_nâng mỏng nhẹ tốt thiên_dầu học chạy không_nắng đeo suốt tạm ổn lười viết ưng viết,đánh liều_hợp treatment mềm không_nâng mỏng nhẹ tốt thiên_dầu học chạy không_nắng đeo suốt tạm ổn lười viết ưng viết,2
422203807,không_thực hài_lòng,không_thực hài_lòng,0
422216352,toàn giảm giảm láng vọng lâu_dài sạch,toàn giảm giảm láng_vọng lâu_dài sạch,2
204900010,sần,sần,0
204100019,skincare toàn dịu nhẹ lành_tính,skincare toàn dịu nhẹ lành_tính,2
422201374,đáng,đáng,2
422209444,nhẹ_môi,nhẹ_môi,2
249500027,định_online tiện ghé lấp_lánh nhẹ rẻ,định_online tiện ghé lấp_lánh nhẹ rẻ,2
422212097,tông thoáng dầu_sài thích thơm rẻ tốt,tông thoáng dầu_sài thích thơm rẻ tốt,2
205100136,làm_việc,làm_việc,2
422211489,sạch đẹp,sạch đẹp,2
200400004,bio chê,bio chê,2
422206101,không_bị ổn,không_bị ổn,2
205100136,chích mát không_điểm,chích mát không_điểm,2
422207413,không_chứa toàn nồng,không_chứa toàn nồng,0
422206042,thích cực_tẩy mịn hẳn,thích cực_tẩy mịn hẳn,2
100190059,ghiền mịn,ghiền mịn,2
345800013,không_kiềm nma dịu bớt,không_kiềm nma dịu bớt,2
422207413,lành_tính kén mạnh_dạng vệt,lành_tính kén mạnh_dạng vệt,2
422208807,bọc cẩn_thận,bọc cẩn_thận,2
422208807,dễ_chịu nhẹ_nhàng,dễ_chịu nhẹ_nhàng,2
205100137,sạch cảm_ưng,sạch cảm_ưng,2
318900019,ẩm tốt căng hẳn,ẩm tốt căng hẳn,2
422216990,chê không_,chê không_,1
422215804,ổn không_có tặng kèm,ổn không_có tặng kèm,2
422201090,thâm_giảm hẳn căng nhăn mỏng nhẹ dễ_dàng,thâm_giảm hẳn căng nhăn mỏng nhẹ dễ_dàng,2
293500050,điều_trị liễu liên_hệ kết,điều_trị liễu liên_hệ kết,2
422210047,tốt không_thích độ_ẩm,tốt không_thích độ_ẩm,2
204900024,dịu nhẹ sạch thơm dễ_chịu,dịu nhẹ sạch thơm dễ_chịu,2
422202216,hư cảm sạch,hư cảm sạch,2
422200306,nóng liệu nồng,nóng_liệu nồng,2
100230057,đổ dịu nhẹ đổ khuyên,đổ dịu nhẹ đổ khuyên,2
308500004,tốt mà_còn giảm hiệu_quả,tốt mà_còn giảm hiệu_quả,2
422208807,sạch dịu nhẹ không_ưng cứng đau bật đứt khắc_phục,sạch dịu nhẹ không_ưng cứng đau bật đứt khắc_phục,2
422203901,tốt không_bị_sơ,tốt không_bị_sơ,2
422204167,đặc dễ tán thích_hợp cân_nhắc nặn,đặc dễ tán thích_hợp cân_nhắc nặn,2
201600019,ưng khỏe,ưng khỏe,2
205100146,sạch êm không_cần_rửa,sạch êm_không_cần_rửa,2
249500019,tốt tốt,tốt tốt,2
358300003,ẩm tốt hẳn cân_nhắc,ẩm tốt hẳn cân_nhắc,2
100220035,cẩn_thận miễn_chê,cẩn_thận miễn_chê,2
422211447,nhạt dần,nhạt dần,2
422207283,tốt vệ,tốt vệ,2
204000071,râm ẩm tốt rẻ,râm ẩm tốt rẻ,2
249500021,cực học thể_dục khô_thoáng,cực học thể_dục khô_thoáng,2
204900004,gọi_là,gọi_là,2
422203671,tốt ghiền đắp đỡ,tốt ghiền đắp đỡ,2
422208973,liễu bác_sĩ ẩm_mịn dần khỏe hẳn mê,liễu bác_sĩ ẩm_mịn dần_khỏe hẳn mê,2
422203807,dày hút hơi_nước rẻ,dày hút hơi_nước rẻ,2
422205162,đắp siêu_thích,đắp siêu_thích,2
422208976,thích dễ_chịu,thích dễ_chịu,2
293500043,tuyệt_vời giảm,tuyệt_vời giảm,2
422213312,sạch tốt dễ dị_ứng ổn căng không_đến nồng,sạch tốt dễ dị_ứng ổn căng không_đến nồng,2
100160021,ổn mặc_dù lót,ổn mặc_dù lót,2
204100024,mát dùg hiện_tượng kích_ứng dễ kích_ứng kỹ,mát dùg hiện_tượng kích_ứng dễ kích_ứng kỹ,2
422209719,đắp ngủ dậy ổn,đắp ngủ dậy ổn,2
422207414,cực đẹp í không_sản_phẩm,cực đẹp í không_sản_phẩm,2
422215804,nhẹ ổn không_nâng thoáng,nhẹ ổn không_nâng thoáng,2
